target,implementation_mode,paper_mode,repeat,run_id,sample_index,ts,execs_done,execs_per_sec,paths_total,bitmap_cvg,unique_crashes,unique_hangs,recipe_hits,recipe_misses
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,29,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,30,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,31,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,32,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,33,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,34,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,35,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,36,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,37,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,38,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,39,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,40,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,41,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,42,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,43,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,44,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,45,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,46,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,47,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,48,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,49,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,50,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,51,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,52,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,53,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,54,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,55,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,56,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,57,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,58,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,59,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,60,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,61,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,62,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,63,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,64,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,65,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,66,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,67,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,68,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,69,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,70,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,71,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,72,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,73,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,74,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,75,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,76,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,77,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,78,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,79,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,80,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,81,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,82,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,83,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,84,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,85,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,86,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,87,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,88,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,89,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,90,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,91,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,92,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,93,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,94,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,95,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,96,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,97,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,98,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,99,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,100,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,101,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,102,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,103,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,104,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,105,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,106,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,107,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,108,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,109,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,110,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,111,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,112,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,113,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,114,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,115,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,116,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,117,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,118,1779372492,9067323,151013.820000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,02,p1_e1_cjson_baseline-afl_r02,119,1779372552,18042584,150245.940000,0,21.840000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,0,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,1,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,2,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,3,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,4,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,5,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,6,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,7,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,8,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,9,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,10,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,11,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,12,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,13,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,14,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,15,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,16,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,17,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,18,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,19,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,20,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,21,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,22,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,23,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,24,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,25,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,26,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,27,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,28,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,29,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,30,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,31,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,32,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,33,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,34,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,35,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,36,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,37,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,38,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,39,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,40,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,41,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,42,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,43,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,44,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,45,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,46,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,47,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,48,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,49,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,50,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,51,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,52,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,53,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,54,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,55,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,56,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,57,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,58,1779372432,188,188000.000000,0,14.820000,0,0,0,0
cjson_parser,baseline-afl,AFL++ default,03,p1_e1_cjson_baseline-afl_r03,59,1779372492,9079336,151193.750000,0,21.840000,0,0,0,0
